field_1,X,haulid,sppocean,Freq,wtcpue,logwtcpue,latgrid,longrid,region,year,yearsurv,month,stratum,lat,lon,depth,bottemp,surftemp_orig,adjSST,surftemp,elev,tri,GRAVEL,SAND,MUD,habitat,GRAINSIZE,habitatFact,SST.actual,SST.seasonal.mean,SST.min,SST.max,SBT.actual,SBT.seasonal,SBT.min,SBT.max,survey,surveyfact,regionfact,rugosity,ocean,season
"4583","20648",NM20080901104,centropristis striata_Atl,"5405",0.0814927283834732,-2.50724148500454,37.075,-75.725,VIMS_NEAMAP,"2008","2008","10",13-2,37.0823333333333,-75.7283333333333,"14.3256","20.13","20.3",NA,"20.3",-12.75,0.822916666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.87294769,22.26339531,5.995062828,26.73311806,20.1962986,19.49842453,6.015141487,22.93636131,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,0.600437782455678,Atl,Fall
"4584","20666",NM20080901120,centropristis striata_Atl,"5405",0.0468448876447204,-3.0609133980295,35.675,-75.475,VIMS_NEAMAP,"2008","2008","10",15-1,35.6526666666667,-75.4555,"12.192","20.91","21.06",NA,"21.06",-6.19354838709677,2.6008064516129,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,21.53322411,21.3241539,8.692443848,25.25174522,21.44344139,21.00639153,9.288410187,25.24425316,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,1.28115783471152,Atl,Fall
"4585","20672",NM20080901123,centropristis striata_Atl,"5405",0.0258117804966187,-3.65692428287238,35.625,-75.425,VIMS_NEAMAP,"2008","2008","10",15-2,35.62,-75.4048333333333,"16.764","20.91","20.93",NA,"20.93",-13.25,1.48263888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,21.53322411,21.3241539,8.692443848,25.25174522,21.44344139,21.00639153,9.288410187,25.24425316,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,0.909322062558062,Atl,Fall
"4586","20676",NM20080901125,centropristis striata_Atl,"5405",16.5760375338483,2.80795813042347,41.125,-71.975,VIMS_NEAMAP,"2008","2008","10",BI-3,41.1268333333333,-71.976,"18.288","18.44","17.97",NA,"17.97",-20.6666666666667,1.67361111111111,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,21.42667961,20.94098091,4.566699982,23.31803131,10.79613209,11.06661415,5.436132908,13.16200161,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,0.983430034711783,Atl,Fall
"4587","20685",NM20080901129,centropristis striata_Atl,"5405",0.20065243724067,-1.60618103561649,41.225,-71.775,VIMS_NEAMAP,"2008","2008","10",BI-4,41.202,-71.771,"26.8224","18.26","18.31",NA,"18.31",-32.6111111111111,1.125,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,21.62246704,21.13555336,4.773794174,23.54850006,10.77781105,10.70439529,5.826158047,13.46273327,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,0.75377180237638,Atl,Fall
"4588","20689",NM20080901131,centropristis striata_Atl,"5405",0.574310119018533,-0.554585751523889,41.275,-71.825,VIMS_NEAMAP,"2008","2008","10",BI-4,41.2578333333333,-71.8393333333333,"32.9184","18.19","17.96",NA,"17.96",-33.5833333333333,3.02083333333333,"17.027660369873","67.0556564331055","15.8688335418701",subt_soft,1.54172897338867,soft,21.62246704,21.13555336,4.773794174,23.54850006,10.77781105,10.70439529,5.826158047,13.46273327,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,1.39148917799699,Atl,Fall
"4589","20699",NM20080901135,centropristis striata_Atl,"5405",0.00775406308867272,-4.85953830349197,41.325,-70.875,VIMS_NEAMAP,"2008","2008","9",RI-3,41.3025,-70.868,"28.0416","16.66","18.16",NA,"18.16",-26.6388888888889,2.86458333333333,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.70834732,21.73028755,4.11942482,22.79162407,9.575660706,9.467635155,4.194758892,11.24503517,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,1.3518538711396,Atl,Fall
"4590","20700",NM20080901136,centropristis striata_Atl,"5405",0.0121959476211229,-4.40665154462405,41.375,-71.075,VIMS_NEAMAP,"2008","2008","9",RI-3,41.3738333333333,-71.0928333333333,"21.9456","17.94","19.02",NA,"19.02",-21.2647058823529,3.72794117647059,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.52102661,21.69566917,3.67222476,22.52102661,11.22583199,11.06219482,4.141032219,13.07402706,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,1.55348983850157,Atl,Fall
"4591","20705",NM20080901137,centropristis striata_Atl,"5405",0.00303474272096095,-5.79762862875223,41.425,-71.175,VIMS_NEAMAP,"2008","2008","9",RI-3,41.4183333333333,-71.1535,"19.812","18.32","19.04",NA,"19.04",-18.2222222222222,2.48263888888889,"4.84111213684082","82.4936065673828","12.6609268188477",rocky_reef,2.21283841133118,hard,22.52102661,21.69566917,3.67222476,22.52102661,11.22583199,11.06219482,4.141032219,13.07402706,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,1.24779030782599,Atl,Fall
"4592","20707",NM20080901138,centropristis striata_Atl,"5405",0.115737090054494,-2.15643412524259,41.075,-71.525,VIMS_NEAMAP,"2008","2008","10",RI-3,41.0588333333333,-71.5396666666667,"36.576","17.54","18.58",NA,"18.58",-27.8888888888889,3.00694444444444,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,21.25170898,20.78157043,3.981509924,23.24973488,10.93283749,11.33953762,4.948823452,13.30693245,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,1.3880289669321,Atl,Fall
"4593","20715",NM20080901141,centropristis striata_Atl,"5405",0.208552646264244,-1.56756376954774,41.325,-71.025,VIMS_NEAMAP,"2008","2008","9",RI-4,41.3141666666667,-71.0311666666667,"29.8704","15.36","18.24",NA,"18.24",-28.6111111111111,2.23611111111111,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.85622406,21.90795898,3.9181602,22.85622406,10.81905746,10.46009064,4.168490887,13.01121998,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,1.17437233454965,Atl,Fall
"4594","20717",NM20080901142,centropristis striata_Atl,"5405",0.621670587181384,-0.475344929134226,41.225,-71.225,VIMS_NEAMAP,"2008","2008","9",RI-4,41.2466666666667,-71.2261666666667,"34.4424","17","18.65",NA,"18.65",-40.9722222222222,1.84722222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.85622406,21.90795898,3.9181602,22.85622406,10.81905746,10.46009064,4.168490887,13.01121998,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,1.04634386012235,Atl,Fall
"4595","20723",NM20080901144,centropristis striata_Atl,"5405",4.32244722485769,1.46382172909827,41.175,-71.475,VIMS_NEAMAP,"2008","2008","10",RI-4,41.1966666666667,-71.4793333333333,"29.2608","18.06","18.8",NA,"18.8",-27.6666666666667,2.48958333333333,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,20.96526718,20.55072403,4.12321949,23.16750526,11.57539177,11.72894192,4.761272907,13.58056641,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,1.24978234035723,Atl,Fall
"4596","20726",NM20080901146,centropristis striata_Atl,"5405",0.748539755278035,-0.289630963269006,41.375,-71.325,VIMS_NEAMAP,"2008","2008","10",RI-4,41.3595,-71.3361666666667,"30.1752","17.71","18.9",NA,"18.9",-31.2222222222222,1.0625,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,21.04852676,20.53326416,4.584603786,23.14628983,10.57278633,10.5827055,6.443212986,13.81349182,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,0.723918839226699,Atl,Fall
"4597","20729",NM20080901147,centropristis striata_Atl,"5405",0.220316007606524,-1.5126923650514,41.375,-71.425,VIMS_NEAMAP,"2008","2008","9",RI-4,41.3533333333333,-71.421,"29.2608","17.86","18.71",NA,"18.71",-28.6111111111111,1.88541666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,23.16750526,22.18836594,4.12321949,23.16750526,9.929608345,9.882580757,4.761272907,13.58056641,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,1.0596693147195,Atl,Fall
"4598","20732",NM20080901148,centropristis striata_Atl,"5405",0.0165746943781744,-4.09987818180271,41.125,-71.325,VIMS_NEAMAP,"2008","2008","9",RI-4,41.1088333333333,-71.3378333333333,"47.244","15.26","17.95",NA,"17.95",-46.6111111111111,2.90972222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,23.31393433,22.2874279,3.906788111,23.31393433,7.383422375,7.639023304,4.696793556,11.52089882,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,1.36346632856369,Atl,Fall
"4599","20736",NM20080901149,centropristis striata_Atl,"5405",0.593222628761413,-0.52218552251166,41.225,-71.475,VIMS_NEAMAP,"2008","2008","9",RI-4,41.2286666666667,-71.4663333333333,"34.7472","18.29","18.57",NA,"18.57",-35.4722222222222,1.28472222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,23.16750526,22.18836594,4.12321949,23.16750526,9.929608345,9.882580757,4.761272907,13.58056641,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,0.826244451189371,Atl,Fall
"4600","20738",NM20080901150,centropristis striata_Atl,"5405",0.0486844342381897,-3.02239592548389,41.275,-71.525,VIMS_NEAMAP,"2008","2008","9",RI-4,41.2963333333333,-71.5105,"27.7368","18.28","19.09",NA,"19.09",-40.6944444444444,3.03819444444444,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,23.2521019,22.32448959,4.246015549,23.2521019,9.218372345,9.354399681,5.531358242,13.6547308,VIMS_NEAMAPFall,VIMS_NEAMAPFall,VIMS_NEAMAP,1.39579767238272,Atl,Fall
"4601","20741",NM20090401001,centropristis striata_Atl,"5405",0.276987070527254,-1.28378445068111,41.025,-71.925,VIMS_NEAMAP,"2009","2009","5",01-2,41.013,-71.919,"15.8496","8.46","9.21",NA,"9.21",-15.6521739130435,3.08152173913043,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,7.068425179,7.494345188,3.550134182,23.31803131,4.759992599,4.661700726,3.777828217,13.96336937,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,1.40646989415515,Atl,Spring
"4602","20746",NM20090401003,centropristis striata_Atl,"5405",1.5645006677317,0.447566710928692,40.875,-72.325,VIMS_NEAMAP,"2009","2009","5",02-1,40.8731666666667,-72.3468333333333,"10.9728","7.55","8.52",NA,"8.52",-13.9411764705882,3.11764705882353,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,8.275549889,8.264369965,3.606124163,23.01591873,7.43067503,6.535898209,4.874957561,13.75706291,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,1.41528189799314,Atl,Spring
"4603","20749",NM20090401004,centropristis striata_Atl,"5405",1.43248665871484,0.359411856275321,40.925,-72.275,VIMS_NEAMAP,"2009","2009","5",02-1,40.9056666666667,-72.2711666666667,"9.4488","7.6","8.85",NA,"8.85",-8.28571428571429,5.75,NA,NA,NA,subt_soft,2.21283835096284,soft,8.275549889,8.264369965,3.606124163,23.01591873,7.43067503,6.535898209,4.874957561,13.75706291,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,1.90954250488444,Atl,Spring
"4604","20754",NM20090401006,centropristis striata_Atl,"5405",0.831875579799538,-0.184072392853845,40.875,-72.325,VIMS_NEAMAP,"2009","2009","5",02-2,40.8721666666667,-72.3383333333333,"12.8016","7.36","8.91",NA,"8.91",-13.9411764705882,3.11764705882353,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,8.275549889,8.264369965,3.606124163,23.01591873,7.43067503,6.535898209,4.874957561,13.75706291,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,1.41528189799314,Atl,Spring
"4605","20757",NM20090401007,centropristis striata_Atl,"5405",0.0532096246006317,-2.93351598545171,40.875,-72.375,VIMS_NEAMAP,"2009","2009","5",02-2,40.85,-72.3743333333333,"16.1544","7.7","8.39",NA,"8.39",-11.5625,4.625,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,8.275549889,8.264369965,3.606124163,23.01591873,7.43067503,6.535898209,4.874957561,13.75706291,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,1.72722094809048,Atl,Spring
"4606","20760",NM20090401008,centropristis striata_Atl,"5405",0.278320397905908,-1.27898231846892,40.675,-72.975,VIMS_NEAMAP,"2009","2009","5",03-1,40.6876666666667,-72.9595,"10.3632","9.92","11.78",NA,"11.78",-13.741935483871,2.87096774193548,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,6.965367317,7.464856625,3.505857468,22.16278839,6.768577099,5.992187977,3.561465502,13.9848938,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,1.3535045382969,Atl,Spring
"4607","20763",NM20090401009,centropristis striata_Atl,"5405",0.451048226109562,-0.796181013689435,40.725,-72.875,VIMS_NEAMAP,"2009","2009","5",03-1,40.7148333333333,-72.886,"8.8392","9.44","12.51",NA,"12.51",-8.80645161290323,3,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,6.965367317,7.464856625,3.505857468,22.16278839,6.768577099,5.992187977,3.561465502,13.9848938,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,1.38629436111989,Atl,Spring
"4608","20766",NM20090401010,centropristis striata_Atl,"5405",0.965815441916219,-0.0347825169397014,40.725,-72.775,VIMS_NEAMAP,"2009","2009","5",03-2,40.7468333333333,-72.7663333333333,"9.4488","8.29","11.32",NA,"11.32",-20.0833333333333,2.37847222222222,"17.027660369873","67.0556564331055","15.8688335418701",subt_soft,1.54172897338867,soft,6.965367317,7.464856625,3.505857468,22.16278839,6.768577099,5.992187977,3.561465502,13.9848938,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,1.21742360205006,Atl,Spring
"4609","20770",NM20090401011,centropristis striata_Atl,"5405",0.44907436064555,-0.80056679104244,40.625,-73.025,VIMS_NEAMAP,"2009","2009","5",03-2,40.6285,-73.0475,"18.288","9.8","11.55",NA,"11.55",-19.6666666666667,1.1875,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,6.689727306,7.2607131,2.942064285,21.3822403,6.451432228,5.811513424,2.974266052,13.85206127,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.782759339249632,Atl,Spring
"4610","20774",NM20090401012,centropristis striata_Atl,"5405",0.323441722921792,-1.12873632679703,40.725,-72.725,VIMS_NEAMAP,"2009","2009","5",03-2,40.7356666666667,-72.7466666666667,"18.288","9.38","12.1",NA,"12.1",-23.5833333333333,1.34375,"17.027660369873","67.0556564331055","15.8688335418701",subt_soft,1.54172897338867,soft,6.965367317,7.464856625,3.505857468,22.16278839,6.768577099,5.992187977,3.561465502,13.9848938,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.851752210736584,Atl,Spring
"4611","20776",NM20090401013,centropristis striata_Atl,"5405",1.1518145869354,0.141338600479245,40.575,-73.625,VIMS_NEAMAP,"2009","2009","5",04-1,40.5591666666667,-73.6233333333333,"9.7536","10.95","13.4",NA,"13.4",-7.57692307692308,2.23076923076923,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,7.325283051,7.836445808,3.689206362,21.30561829,7.174659729,6.502512932,4.547531605,12.73858261,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,1.17272026082183,Atl,Spring
"4612","20781",NM20090401015,centropristis striata_Atl,"5405",0.738602136676258,-0.302995883694506,40.575,-73.325,VIMS_NEAMAP,"2009","2009","5",04-2,40.5935,-73.3218333333333,"16.1544","10.22","11.15",NA,"11.15",-17.6944444444444,0.9375,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,6.883641243,7.291745663,2.877739668,21.3501091,6.822041988,5.997560501,3.12808156,14.015872,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.661398482245365,Atl,Spring
"4613","20784",NM20090401016,centropristis striata_Atl,"5405",0.226527093845355,-1.48489072158661,40.525,-73.625,VIMS_NEAMAP,"2009","2009","5",04-2,40.5283333333333,-73.6126666666667,"15.8496","10.97","13.14",NA,"13.14",-15.3055555555556,1.13888888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,7.325283051,7.836445808,3.689206362,21.30561829,7.174659729,6.502512932,4.547531605,12.73858261,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.760286483397574,Atl,Spring
"4614","20787",NM20090401017,centropristis striata_Atl,"5405",0.17401313815456,-1.74862447598269,40.525,-73.675,VIMS_NEAMAP,"2009","2009","5",04-2,40.5028333333333,-73.6588333333333,"17.3736","10.92","11.77",NA,"11.77",-16.4444444444444,0.847222222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,7.325283051,7.836445808,3.689206362,21.30561829,7.174659729,6.502512932,4.547531605,12.73858261,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.613683009205699,Atl,Spring
"4615","20793",NM20090401022,centropristis striata_Atl,"5405",0.359903923208792,-1.02191816312636,40.525,-73.725,VIMS_NEAMAP,"2009","2009","5",05-2,40.5196666666667,-73.7226666666667,"10.668","9.3","11.87",NA,"11.87",-17.7222222222222,1.05555555555556,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,7.325283051,7.836445808,3.689206362,21.30561829,7.174659729,6.502512932,4.547531605,12.73858261,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.72054615474806,Atl,Spring
"4616","20801",NM20090401025,centropristis striata_Atl,"5405",0.0875011211081142,-2.43610367303649,40.175,-73.975,VIMS_NEAMAP,"2009","2009","5",06-2,40.153,-73.9901666666667,"14.0208","7.73","11.65",NA,"11.65",-15.6666666666667,1.62847222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,7.575000286,8.10402298,3.078402519,22.32232666,6.74917078,6.178973675,4.437427521,12.59072781,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.966402773301503,Atl,Spring
"4617","20804",NM20090401026,centropristis striata_Atl,"5405",0.00816248637170869,-4.80820645400319,39.675,-74.125,VIMS_NEAMAP,"2009","2009","5",06-2,39.6703333333333,-74.1141666666667,"13.4112","8.12","9.28",NA,"9.28",-10.6666666666667,2.05681818181818,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,9.411706924,9.729242325,3.926203012,22.79204559,7.350910664,6.662144661,4.55262661,12.92975903,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,1.11737456512363,Atl,Spring
"4618","20806",NM20090401027,centropristis striata_Atl,"5405",0.133009853369938,-2.01733206801632,39.925,-74.025,VIMS_NEAMAP,"2009","2009","5",06-2,39.904,-74.0433333333333,"15.8496","7.34","9.44",NA,"9.44",-18.1388888888889,0.722222222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,9.339532852,9.570145607,4.475320339,21.98102951,7.156064034,6.67714119,4.784651756,12.00531006,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.543615446588982,Atl,Spring
"4619","20814",NM20090401031,centropristis striata_Atl,"5405",0.00800539884097836,-4.82763910979233,39.325,-74.375,VIMS_NEAMAP,"2009","2009","5",07-1,39.3426666666667,-74.382,"9.144","9.56","10.14",NA,"10.14",-11.0555555555556,1.09722222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,10.45397377,10.80979824,3.6976192,24.49323654,6.990642071,6.284864902,3.815401077,12.34194183,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.740613717798869,Atl,Spring
"4620","20817",NM20090401032,centropristis striata_Atl,"5405",0.134580566207358,-2.00559225401312,39.625,-74.075,VIMS_NEAMAP,"2009","2009","5",07-2,39.6291666666667,-74.0743333333333,"17.3736","7.94","9.45",NA,"9.45",-17.4722222222222,0.84375,"17.027660369873","67.0556564331055","15.8688335418701",subt_soft,1.54172897338867,soft,9.130019188,9.775359154,3.346959829,23.43854523,7.12795639,6.291585445,4.303821564,12.98968697,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.611801541105993,Atl,Spring
"4621","20826",NM20090401036,centropristis striata_Atl,"5405",0.0604980855784139,-2.805143557778,39.225,-74.425,VIMS_NEAMAP,"2009","2009","5",07-2,39.2023333333333,-74.4446666666667,"15.8496","8.53","10.06",NA,"10.06",-16.2222222222222,0.552083333333333,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,9.441711426,9.922538757,3.412767172,24.51794243,6.530667305,5.763689995,4.005460739,12.55336857,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.439598114477623,Atl,Spring
"4622","20835",NM20090401041,centropristis striata_Atl,"5405",0.147985703455068,-1.9106396081605,38.925,-74.575,VIMS_NEAMAP,"2009","2009","5",08-2,38.9046666666667,-74.5903333333333,"19.812","9.75","10.3",NA,"10.3",-16.6944444444444,2.05555555555556,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,8.523623466,9.037481308,2.889420033,25.36177254,5.7378335,5.342107296,4.35427618,10.44281101,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,1.11696142733631,Atl,Spring
"4623","20840",NM20090401043,centropristis striata_Atl,"5405",0.0455542678882499,-3.08885096288717,39.025,-74.625,VIMS_NEAMAP,"2009","2009","5",08-2,39.0286666666667,-74.6355,"11.8872","11","11.13",NA,"11.13",-13.6111111111111,1.32638888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,8.523623466,9.037481308,2.889420033,25.36177254,5.7378335,5.342107296,4.35427618,10.44281101,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.844317232249066,Atl,Spring
"4624","20842",NM20090401044,centropristis striata_Atl,"5405",0.00623250904765548,-5.07797629087801,39.075,-74.675,VIMS_NEAMAP,"2009","2009","5",08-2,39.0936666666667,-74.654,"13.1064","10.15","10.97",NA,"10.97",-12.3333333333333,1.03819444444444,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,9.646392822,10.20486736,3.39492321,24.22134018,6.518370152,5.745800018,3.629274845,10.97490406,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.712064339692151,Atl,Spring
"4625","20844",NM20090401046,centropristis striata_Atl,"5405",0.0506796886957239,-2.98223006609495,38.925,-74.675,VIMS_NEAMAP,"2009","2009","5",08-2,38.9021666666667,-74.6893333333333,"14.0208","9.54","9.83",NA,"9.83",-12.6388888888889,1.02430555555556,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,8.523623466,9.037481308,2.889420033,25.36177254,5.7378335,5.342107296,4.35427618,10.44281101,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.705226706214546,Atl,Spring
"4626","20857",NM20090401051,centropristis striata_Atl,"5405",0.0247362946086092,-3.69948369653287,38.775,-74.725,VIMS_NEAMAP,"2009","2009","5",09-2,38.7601666666667,-74.7433333333333,"14.6304","9.36","10.07",NA,"10.07",-18.1111111111111,1.96875,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,7.455525398,8.329623222,2.590223074,25.63160706,5.259352207,5.395576,4.349350929,10.02738953,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,1.08814098880081,Atl,Spring
"4627","20869",NM20090401057,centropristis striata_Atl,"5405",0.0150206985225641,-4.1983261275648,38.675,-74.975,VIMS_NEAMAP,"2009","2009","4",09-2,38.6848333333333,-74.9908333333333,"14.9352","10.59","10.83",NA,"10.83",-14.9166666666667,1.45138888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,4.336571217,5.625483036,2.884617805,26.17414474,4.799036026,5.081510067,4.180669785,9.473052025,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.896654757357296,Atl,Spring
"4628","20874",NM20090401060,centropristis striata_Atl,"5405",0.0275689104609049,-3.59106657373694,38.525,-74.875,VIMS_NEAMAP,"2009","2009","4",09-3,38.5288333333333,-74.8658333333333,"18.288","8.44","13.27",NA,"13.27",-17.8611111111111,0.923611111111111,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,4.094387054,5.249644279,2.501093626,25.89365005,4.88219738,4.927489281,4.757900238,12.62609005,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.654204206611338,Atl,Spring
"4629","20877",NM20090401062,centropristis striata_Atl,"5405",0.0715278189950494,-2.63766882809911,38.625,-74.925,VIMS_NEAMAP,"2009","2009","5",09-3,38.6211666666667,-74.946,"14.6304","9.75","11.07",NA,"11.07",-18.0833333333333,1.15972222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,8.887904167,9.637338638,2.501093626,25.89365005,4.868516922,4.848665714,4.757900238,12.62609005,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.769979612603234,Atl,Spring
"4630","20886",NM20090401068,centropristis striata_Atl,"5405",0.0145304957497445,-4.23150568293556,38.325,-75.025,VIMS_NEAMAP,"2009","2009","4",10-2,38.3445,-75.0308333333333,"7.62","9.32","13.01",NA,"13.01",-12.9166666666667,2.23263888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,5.311545372,6.714048862,3.854110003,25.81735611,5.839131832,6.085830688,5.639618397,16.25488853,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,1.17329879714112,Atl,Spring
"4631","20891",NM20090401071,centropristis striata_Atl,"5405",0.0127177315382255,-4.36475807516412,38.275,-75.075,VIMS_NEAMAP,"2009","2009","4",10-2,38.257,-75.0766666666667,"14.0208","9.63","13.48",NA,"13.48",-12.1666666666667,1.58680555555556,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,5.115198612,6.561080933,3.800107956,25.51518059,5.500629902,5.972103596,5.360546112,16.88388824,VIMS_NEAMAPSpring,VIMS_NEAMAPSpring,VIMS_NEAMAP,0.950423738243613,Atl,Spring
