field_1,haulid,region,year,yearsurv,month,stratum,lat,lon,depth,bottemp,surftemp_orig,adjSST,surftemp,sppocean,Freq,wtcpue
"2244953",NM20150401063,VIMS_NEAMAPSpring,"2015","2015","5",09-3,38.79,-74.976,"30.48","12.56","14.02",NA,"14.02",paralichthys dentatus_Atl,"12598","1.00113650143684"
"2244954",NM20150401063,VIMS_NEAMAPSpring,"2015","2015","5",09-3,38.79,-74.976,"30.48","12.56","14.02",NA,"14.02",stenotomus chrysops_Atl,"6935","0.131604798310946"
"2244962",NM20150401064,VIMS_NEAMAPSpring,"2015","2015","5",10-1,38.433,-75.033,"8.8392","12.41","15.68",NA,"15.68",stenotomus chrysops_Atl,"6935","0.0045671665785711"
"2244965",NM20150401064,VIMS_NEAMAPSpring,"2015","2015","5",10-1,38.433,-75.033,"8.8392","12.41","15.68",NA,"15.68",paralichthys dentatus_Atl,"12598","0.133970219638086"
"2244979",NM20150401066,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.343,-74.834,"15.8496","9.73","14.55",NA,"14.55",centropristis striata_Atl,"5405","0.109451972862567"
"2244983",NM20150401066,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.343,-74.834,"15.8496","9.73","14.55",NA,"14.55",stenotomus chrysops_Atl,"6935","0.0236652914297441"
"2244994",NM20150401067,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.351,-74.864,"19.812","9.87","14.99",NA,"14.99",stenotomus chrysops_Atl,"6935","0.127646844930408"
"2244996",NM20150401067,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.351,-74.864,"19.812","9.87","14.99",NA,"14.99",paralichthys dentatus_Atl,"12598","0.120972500097445"
"2244999",NM20150401068,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.393,-74.86,"17.12976","9.93","12.75",NA,"12.75",paralichthys dentatus_Atl,"12598","0.0600512931456587"
"2245002",NM20150401068,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.393,-74.86,"17.12976","9.93","12.75",NA,"12.75",stenotomus chrysops_Atl,"6935","0.0207584717046721"
"2245010",NM20150401069,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.403,-74.883,"16.09344","10.27","14.22",NA,"14.22",centropristis striata_Atl,"5405","0.0976551056042312"
"2245015",NM20150401069,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.403,-74.883,"16.09344","10.27","14.22",NA,"14.22",stenotomus chrysops_Atl,"6935","0.957950083546268"
"2245025",NM20150401070,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.372,-74.948,"18.288","10.1","15.78",NA,"15.78",paralichthys dentatus_Atl,"12598","0.087076392375795"
"2245028",NM20150401070,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.372,-74.948,"18.288","10.1","15.78",NA,"15.78",stenotomus chrysops_Atl,"6935","2.73695241847851"
"2245045",NM20150401071,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.37,-74.96,"18.288","9.87","15.39",NA,"15.39",stenotomus chrysops_Atl,"6935","14.386122758598"
"2245050",NM20150401072,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.42,-75.017,"12.8016","11.35","15.5",NA,"15.5",centropristis striata_Atl,"5405","0.00841772821374511"
"2245060",NM20150401072,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.42,-75.017,"12.8016","11.35","15.5",NA,"15.5",stenotomus chrysops_Atl,"6935","0.111114012421435"
"2245064",NM20150401073,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.324,-75.036,"15.5448","10.75","14.17",NA,"14.17",paralichthys dentatus_Atl,"12598","0.324218644509742"
"2245068",NM20150401073,VIMS_NEAMAPSpring,"2015","2015","5",10-2,38.324,-75.036,"15.5448","10.75","14.17",NA,"14.17",stenotomus chrysops_Atl,"6935","0.0114430109826968"
"2245113",NM20150401076,VIMS_NEAMAPSpring,"2015","2015","5",11-1,37.823,-75.343,"9.20496","12.96","14.25",NA,"14.25",stenotomus chrysops_Atl,"6935","0.00899063288436361"
"2245124",NM20150401076,VIMS_NEAMAPSpring,"2015","2015","5",11-1,37.823,-75.343,"9.20496","12.96","14.25",NA,"14.25",paralichthys dentatus_Atl,"12598","0.784432719160725"
"2245137",NM20150401077,VIMS_NEAMAPSpring,"2015","2015","5",11-1,37.816,-75.42,"5.57784","13.01","14.46",NA,"14.46",stenotomus chrysops_Atl,"6935","0.0158925955507344"
"2245146",NM20150401077,VIMS_NEAMAPSpring,"2015","2015","5",11-1,37.816,-75.42,"5.57784","13.01","14.46",NA,"14.46",paralichthys dentatus_Atl,"12598","0.605905205371748"
"2245153",NM20150401078,VIMS_NEAMAPSpring,"2015","2015","5",11-1,37.627,-75.562,"8.13816","13.85","14.42",NA,"14.42",stenotomus chrysops_Atl,"6935","0.0125408649309134"
"2245163",NM20150401078,VIMS_NEAMAPSpring,"2015","2015","5",11-1,37.627,-75.562,"8.13816","13.85","14.42",NA,"14.42",paralichthys dentatus_Atl,"12598","0.363685082996489"
"2245183",NM20150401080,VIMS_NEAMAPSpring,"2015","2015","5",11-2,37.897,-75.202,"14.41704","9.73","13.96",NA,"13.96",stenotomus chrysops_Atl,"6935","0.0069489534627081"
"2245198",NM20150401081,VIMS_NEAMAPSpring,"2015","2015","5",11-2,37.832,-75.242,"12.192","9.61","14.02",NA,"14.02",stenotomus chrysops_Atl,"6935","0.591379198870023"
"2245219",NM20150401082,VIMS_NEAMAPSpring,"2015","2015","5",11-2,37.705,-75.348,"15.45336","9.86","13.61",NA,"13.61",paralichthys dentatus_Atl,"12598","0.11160055527494"
"2245228",NM20150401082,VIMS_NEAMAPSpring,"2015","2015","5",11-2,37.705,-75.348,"15.45336","9.86","13.61",NA,"13.61",stenotomus chrysops_Atl,"6935","0.0271029919953426"
"2245243",NM20150401083,VIMS_NEAMAPSpring,"2015","2015","5",11-2,37.728,-75.369,"14.26464","9.94","13.97",NA,"13.97",stenotomus chrysops_Atl,"6935","0.00762888389021812"
"2245246",NM20150401083,VIMS_NEAMAPSpring,"2015","2015","5",11-2,37.728,-75.369,"14.26464","9.94","13.97",NA,"13.97",paralichthys dentatus_Atl,"12598","0.237343054362342"
"2245254",NM20150401084,VIMS_NEAMAPSpring,"2015","2015","5",11-2,37.633,-75.424,"15.30096","9.89","14",NA,"14",paralichthys dentatus_Atl,"12598","0.355794072031346"
"2245259",NM20150401084,VIMS_NEAMAPSpring,"2015","2015","5",11-2,37.633,-75.424,"15.30096","9.89","14",NA,"14",stenotomus chrysops_Atl,"6935","0.0180356442043539"
"2245270",NM20150401085,VIMS_NEAMAPSpring,"2015","2015","5",11-2,37.592,-75.454,"16.6116","10.68","14.01",NA,"14.01",paralichthys dentatus_Atl,"12598","0.885904660271188"
"2245281",NM20150401086,VIMS_NEAMAPSpring,"2015","2015","5",11-2,37.717,-75.472,"14.50848","10.35","14.37",NA,"14.37",paralichthys dentatus_Atl,"12598","0.189879014517064"
"2245293",NM20150401086,VIMS_NEAMAPSpring,"2015","2015","5",11-2,37.717,-75.472,"14.50848","10.35","14.37",NA,"14.37",stenotomus chrysops_Atl,"6935","0.048438524111496"
"2245295",NM20150401086,VIMS_NEAMAPSpring,"2015","2015","5",11-2,37.717,-75.472,"14.50848","10.35","14.37",NA,"14.37",centropristis striata_Atl,"5405","0.00387508192891968"
"2245304",NM20150401087,VIMS_NEAMAPSpring,"2015","2015","5",12-1,37.529,-75.496,"8.13816","10.47","12.02",NA,"12.02",stenotomus chrysops_Atl,"6935","0.0242760366957056"
"2245307",NM20150401087,VIMS_NEAMAPSpring,"2015","2015","5",12-1,37.529,-75.496,"8.13816","10.47","12.02",NA,"12.02",paralichthys dentatus_Atl,"12598","0.12947219571043"
"2245314",NM20150401088,VIMS_NEAMAPSpring,"2015","2015","5",12-1,37.534,-75.521,"8.19912","10.64","13.31",NA,"13.31",stenotomus chrysops_Atl,"6935","0.0141667974363261"
"2245324",NM20150401089,VIMS_NEAMAPSpring,"2015","2015","5",12-1,37.53,-75.593,"6.94944","13.23","14.16",NA,"14.16",stenotomus chrysops_Atl,"6935","0.243654539632151"
"2245334",NM20150401089,VIMS_NEAMAPSpring,"2015","2015","5",12-1,37.53,-75.593,"6.94944","13.23","14.16",NA,"14.16",paralichthys dentatus_Atl,"12598","0.12835373069908"
"2245349",NM20150401090,VIMS_NEAMAPSpring,"2015","2015","4",12-1,37.219,-75.738,"6.00456","11.94","14.57",NA,"14.57",paralichthys dentatus_Atl,"12598","0.375728967567673"
"2245352",NM20150401090,VIMS_NEAMAPSpring,"2015","2015","4",12-1,37.219,-75.738,"6.00456","11.94","14.57",NA,"14.57",stenotomus chrysops_Atl,"6935","0.0226291310012349"
"2245363",NM20150401091,VIMS_NEAMAPSpring,"2015","2015","4",12-1,37.198,-75.753,"7.52856","12.26","12.79",NA,"12.79",stenotomus chrysops_Atl,"6935","0.00657954806961674"
"2245365",NM20150401092,VIMS_NEAMAPSpring,"2015","2015","5",12-2,37.357,-75.544,"13.95984","10.25","14.14",NA,"14.14",stenotomus chrysops_Atl,"6935","0.02694570488967"
"2245371",NM20150401093,VIMS_NEAMAPSpring,"2015","2015","4",12-2,37.205,-75.567,"14.3256","10.12","10.72",NA,"10.72",stenotomus chrysops_Atl,"6935","0.0567679985252095"
"2245379",NM20150401093,VIMS_NEAMAPSpring,"2015","2015","4",12-2,37.205,-75.567,"14.3256","10.12","10.72",NA,"10.72",paralichthys dentatus_Atl,"12598","0.0756906647002793"
"2245391",NM20150401094,VIMS_NEAMAPSpring,"2015","2015","5",12-2,37.279,-75.596,"16.24584","10.18","13.45",NA,"13.45",paralichthys dentatus_Atl,"12598","0.427263937740584"
"2245396",NM20150401095,VIMS_NEAMAPSpring,"2015","2015","5",12-2,37.346,-75.594,"12.8016","10.11","13.91",NA,"13.91",paralichthys dentatus_Atl,"12598","0.143114194995906"
"2245401",NM20150401095,VIMS_NEAMAPSpring,"2015","2015","5",12-2,37.346,-75.594,"12.8016","10.11","13.91",NA,"13.91",stenotomus chrysops_Atl,"6935","0.00588140527380435"
"2245406",NM20150401096,VIMS_NEAMAPSpring,"2015","2015","4",13-1,36.847,-75.96,"6.30936","10.98","14.51",NA,"14.51",centropristis striata_Atl,"5405","0.0020976512378836"
"2245407",NM20150401096,VIMS_NEAMAPSpring,"2015","2015","4",13-1,36.847,-75.96,"6.30936","10.98","14.51",NA,"14.51",paralichthys dentatus_Atl,"12598","0.103484127735591"
"2245412",NM20150401096,VIMS_NEAMAPSpring,"2015","2015","4",13-1,36.847,-75.96,"6.30936","10.98","14.51",NA,"14.51",stenotomus chrysops_Atl,"6935","0.0174804269823634"
"2245435",NM20150401098,VIMS_NEAMAPSpring,"2015","2015","4",13-1,37.129,-75.816,"5.4864","12.63","12.97",NA,"12.97",paralichthys dentatus_Atl,"12598","0.307783804038097"
"2245442",NM20150401099,VIMS_NEAMAPSpring,"2015","2015","4",13-1,36.767,-75.892,"11.00328","10.07","11.63",NA,"11.63",paralichthys dentatus_Atl,"12598","0.28843680038096"
"2245457",NM20150401100,VIMS_NEAMAPSpring,"2015","2015","4",13-1,36.947,-75.879,"9.35736","10.9","12.85",NA,"12.85",paralichthys dentatus_Atl,"12598","0.287127377446677"
"2245489",NM20150401103,VIMS_NEAMAPSpring,"2015","2015","4",13-2,37.046,-75.721,"14.23416","11.09","12.35",NA,"12.35",paralichthys dentatus_Atl,"12598","0.305279833571105"
"2245503",NM20150401105,VIMS_NEAMAPSpring,"2015","2015","4",13-2,37.003,-75.741,"13.44168","11.23","12.41",NA,"12.41",paralichthys dentatus_Atl,"12598","0.371103178210546"
"2245514",NM20150401106,VIMS_NEAMAPSpring,"2015","2015","4",13-2,36.895,-75.904,"15.60576","10.15","13.76",NA,"13.76",paralichthys dentatus_Atl,"12598","0.661685958198287"
"2245524",NM20150401106,VIMS_NEAMAPSpring,"2015","2015","4",13-2,36.895,-75.904,"15.60576","10.15","13.76",NA,"13.76",stenotomus chrysops_Atl,"6935","0.00489533384610324"
"2245537",NM20150401107,VIMS_NEAMAPSpring,"2015","2015","4",13-2,37.032,-75.77,"12.13104","11.46","11.48",NA,"11.48",stenotomus chrysops_Atl,"6935","0.00623137126691497"
"2245547",NM20150401108,VIMS_NEAMAPSpring,"2015","2015","5",13-2,36.555,-75.79,"14.1732","11.08","16.11",NA,"16.11",stenotomus chrysops_Atl,"6935","0.00379565917030307"
"2245559",NM20150401109,VIMS_NEAMAPSpring,"2015","2015","4",13-2,36.754,-75.867,"11.85672","9.22","13.43",NA,"13.43",paralichthys dentatus_Atl,"12598","0.0399125914247797"
"2245573",NM20150401110,VIMS_NEAMAPSpring,"2015","2015","4",13-2,36.895,-75.852,"9.50976","10.59","14.14",NA,"14.14",stenotomus chrysops_Atl,"6935","0.066957643246064"
"2245577",NM20150401110,VIMS_NEAMAPSpring,"2015","2015","4",13-2,36.895,-75.852,"9.50976","10.59","14.14",NA,"14.14",paralichthys dentatus_Atl,"12598","0.235455448777368"
"2245590",NM20150401111,VIMS_NEAMAPSpring,"2015","2015","4",13-2,36.932,-75.904,"11.64336","11.14","12.78",NA,"12.78",stenotomus chrysops_Atl,"6935","0.0103090115915557"
"2245593",NM20150401111,VIMS_NEAMAPSpring,"2015","2015","4",13-2,36.932,-75.904,"11.64336","11.14","12.78",NA,"12.78",paralichthys dentatus_Atl,"12598","0.2291772576892"
"2245642",NM20150401114,VIMS_NEAMAPSpring,"2015","2015","5",14-2,35.854,-75.548,"13.28928","10.59","12.33",NA,"12.33",centropristis striata_Atl,"5405","0.0040020151266727"
"2245645",NM20150401114,VIMS_NEAMAPSpring,"2015","2015","5",14-2,35.854,-75.548,"13.28928","10.59","12.33",NA,"12.33",paralichthys dentatus_Atl,"12598","0.0440221663933997"
"2245664",NM20150401115,VIMS_NEAMAPSpring,"2015","2015","5",14-2,35.929,-75.561,"16.09344","10.32","12.12",NA,"12.12",centropristis striata_Atl,"5405","0.00641422701208188"
"2245666",NM20150401115,VIMS_NEAMAPSpring,"2015","2015","5",14-2,35.929,-75.561,"16.09344","10.32","12.12",NA,"12.12",stenotomus chrysops_Atl,"6935","0.00881956214161258"
"2245685",NM20150401116,VIMS_NEAMAPSpring,"2015","2015","5",14-2,36.329,-75.773,"13.28928","10.85","15.75",NA,"15.75",paralichthys dentatus_Atl,"12598","0.0682745119152678"
"2245745",NM20150401120,VIMS_NEAMAPSpring,"2015","2015","5",15-1,35.471,-75.457,"12.25296","10.63","13.94",NA,"13.94",paralichthys dentatus_Atl,"12598","0.0940643241387959"
"2245763",NM20150401121,VIMS_NEAMAPSpring,"2015","2015","5",15-2,35.495,-75.421,"15.33144","10.35","13.57",NA,"13.57",paralichthys dentatus_Atl,"12598","0.0449736883845411"
"2245813",NM20150401125,VIMS_NEAMAPSpring,"2015","2015","5",BI-3,41.306,-71.633,"21.85416","7.98","9.69",NA,"9.69",centropristis striata_Atl,"5405","11.9661830102464"
"2245817",NM20150401125,VIMS_NEAMAPSpring,"2015","2015","5",BI-3,41.306,-71.633,"21.85416","7.98","9.69",NA,"9.69",stenotomus chrysops_Atl,"6935","20.8788217718727"
"2245823",NM20150401125,VIMS_NEAMAPSpring,"2015","2015","5",BI-3,41.306,-71.633,"21.85416","7.98","9.69",NA,"9.69",paralichthys dentatus_Atl,"12598","1.60533510404824"
"2245825",NM20150401126,VIMS_NEAMAPSpring,"2015","2015","5",BI-3,41.139,-71.728,"23.53056","8.16","8.95",NA,"8.95",stenotomus chrysops_Atl,"6935","1.08681853617733"
"2245829",NM20150401126,VIMS_NEAMAPSpring,"2015","2015","5",BI-3,41.139,-71.728,"23.53056","8.16","8.95",NA,"8.95",centropristis striata_Atl,"5405","0.357012985568233"
"2245833",NM20150401126,VIMS_NEAMAPSpring,"2015","2015","5",BI-3,41.139,-71.728,"23.53056","8.16","8.95",NA,"8.95",paralichthys dentatus_Atl,"12598","0.82448302744487"
"2245845",NM20150401127,VIMS_NEAMAPSpring,"2015","2015","5",BI-3,41.08,-71.973,"23.4696","9.56","9.63",NA,"9.63",stenotomus chrysops_Atl,"6935","3.66042176409072"
"2245853",NM20150401127,VIMS_NEAMAPSpring,"2015","2015","5",BI-3,41.08,-71.973,"23.4696","9.56","9.63",NA,"9.63",paralichthys dentatus_Atl,"12598","2.42096636245835"
"2245855",NM20150401127,VIMS_NEAMAPSpring,"2015","2015","5",BI-3,41.08,-71.973,"23.4696","9.56","9.63",NA,"9.63",centropristis striata_Atl,"5405","3.05478329374458"
"2245860",NM20150401128,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.238,-71.61,"34.1376","9.21","9.91",NA,"9.91",centropristis striata_Atl,"5405","1.63855413891222"
"2245863",NM20150401128,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.238,-71.61,"34.1376","9.21","9.91",NA,"9.91",stenotomus chrysops_Atl,"6935","130.804308123929"
"2245871",NM20150401128,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.238,-71.61,"34.1376","9.21","9.91",NA,"9.91",paralichthys dentatus_Atl,"12598","2.95092346088149"
"2245878",NM20150401129,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.25,-71.746,"34.4424","7.77","10",NA,"10",stenotomus chrysops_Atl,"6935","4.4281286831057"
"2245882",NM20150401129,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.25,-71.746,"34.4424","7.77","10",NA,"10",centropristis striata_Atl,"5405","1.00860782581132"
"2245885",NM20150401129,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.25,-71.746,"34.4424","7.77","10",NA,"10",paralichthys dentatus_Atl,"12598","3.25167737707884"
"2245891",NM20150401130,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.195,-71.763,"27.7368","8.21","9.03",NA,"9.03",paralichthys dentatus_Atl,"12598","0.986656058771037"
"2245892",NM20150401130,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.195,-71.763,"27.7368","8.21","9.03",NA,"9.03",stenotomus chrysops_Atl,"6935","10.6231162770584"
"2245898",NM20150401130,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.195,-71.763,"27.7368","8.21","9.03",NA,"9.03",centropristis striata_Atl,"5405","1.34971325644042"
"2245911",NM20150401131,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.172,-71.814,"31.3944","8.4","8.7",NA,"8.7",centropristis striata_Atl,"5405","0.473977578409862"
"2245913",NM20150401131,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.172,-71.814,"31.3944","8.4","8.7",NA,"8.7",paralichthys dentatus_Atl,"12598","0.275589235931491"
"2245914",NM20150401131,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.172,-71.814,"31.3944","8.4","8.7",NA,"8.7",stenotomus chrysops_Atl,"6935","3.92378029399528"
"2245923",NM20150401132,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.299,-71.803,"24.384","8.3","9.93",NA,"9.93",paralichthys dentatus_Atl,"12598","3.39974740077098"
"2245925",NM20150401132,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.299,-71.803,"24.384","8.3","9.93",NA,"9.93",stenotomus chrysops_Atl,"6935","3.39385665212692"
"2245926",NM20150401132,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.299,-71.803,"24.384","8.3","9.93",NA,"9.93",centropristis striata_Atl,"5405","12.3234461633584"
"2245938",NM20150401133,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.215,-71.929,"29.2608","8.68","9.11",NA,"9.11",paralichthys dentatus_Atl,"12598","0.892859047631824"
"2245941",NM20150401133,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.215,-71.929,"29.2608","8.68","9.11",NA,"9.11",stenotomus chrysops_Atl,"6935","0.253952532400199"
"2245947",NM20150401133,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.215,-71.929,"29.2608","8.68","9.11",NA,"9.11",centropristis striata_Atl,"5405","0.706236869643205"
"2245952",NM20150401134,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.193,-71.956,"43.8912","8.21","9.19",NA,"9.19",stenotomus chrysops_Atl,"6935","0.3726436628873"
"2245956",NM20150401134,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.193,-71.956,"43.8912","8.21","9.19",NA,"9.19",paralichthys dentatus_Atl,"12598","1.31235376929875"
"2245960",NM20150401134,VIMS_NEAMAPSpring,"2015","2015","5",BI-4,41.193,-71.956,"43.8912","8.21","9.19",NA,"9.19",centropristis striata_Atl,"5405","0.810406494289186"
"2245971",NM20150401135,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.399,-71.002,"31.3944","10.35","11.64",NA,"11.64",stenotomus chrysops_Atl,"6935","22.3802473808728"
"2245977",NM20150401135,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.399,-71.002,"31.3944","10.35","11.64",NA,"11.64",centropristis striata_Atl,"5405","39.9123866736415"
"2245980",NM20150401135,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.399,-71.002,"31.3944","10.35","11.64",NA,"11.64",paralichthys dentatus_Atl,"12598","7.38160504023972"
"2245991",NM20150401136,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.087,-71.599,"33.3756","5.42","10.31",NA,"10.31",stenotomus chrysops_Atl,"6935","0.0644227071592789"
"2245992",NM20150401136,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.087,-71.599,"33.3756","5.42","10.31",NA,"10.31",centropristis striata_Atl,"5405","9.70367026586638"
"2246001",NM20150401136,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.087,-71.599,"33.3756","5.42","10.31",NA,"10.31",paralichthys dentatus_Atl,"12598","6.98717944731679"
"2246005",NM20150401137,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.427,-71.272,"22.28088","10.66","12.29",NA,"12.29",paralichthys dentatus_Atl,"12598","2.11020398157836"
"2246006",NM20150401137,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.427,-71.272,"22.28088","10.66","12.29",NA,"12.29",centropristis striata_Atl,"5405","8.69789661442449"
"2246008",NM20150401137,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.427,-71.272,"22.28088","10.66","12.29",NA,"12.29",stenotomus chrysops_Atl,"6935","2.43814665423286"
"2246016",NM20150401138,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.423,-71.152,"22.79904","11.13","12.75",NA,"12.75",paralichthys dentatus_Atl,"12598","5.23800283371379"
"2246017",NM20150401138,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.423,-71.152,"22.79904","11.13","12.75",NA,"12.75",centropristis striata_Atl,"5405","12.9760000664745"
"2246024",NM20150401138,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.423,-71.152,"22.79904","11.13","12.75",NA,"12.75",stenotomus chrysops_Atl,"6935","17.6282850865542"
"2246033",NM20150401139,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.417,-71.257,"22.43328","10.17","12.63",NA,"12.63",centropristis striata_Atl,"5405","12.9865417289479"
"2246034",NM20150401139,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.417,-71.257,"22.43328","10.17","12.63",NA,"12.63",stenotomus chrysops_Atl,"6935","0.130315520237668"
"2246038",NM20150401139,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.417,-71.257,"22.43328","10.17","12.63",NA,"12.63",paralichthys dentatus_Atl,"12598","0.337791545879219"
"2246041",NM20150401140,VIMS_NEAMAPSpring,"2015","2015","5",RI-3,41.197,-71.473,"29.35224","7.19","12.49",NA,"12.49",stenotomus chrysops_Atl,"6935","0.521047722760928"
"2246047",NM20150401141,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.321,-71.004,"29.77896","8.59","11.87",NA,"11.87",paralichthys dentatus_Atl,"12598","1.27591398867508"
"2246062",NM20150401141,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.321,-71.004,"29.77896","8.59","11.87",NA,"11.87",centropristis striata_Atl,"5405","4.66537780739681"
"2246078",NM20150401142,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.293,-70.946,"34.1376","8.7","11.6",NA,"11.6",centropristis striata_Atl,"5405","3.07699659824799"
"2246082",NM20150401142,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.293,-70.946,"34.1376","8.7","11.6",NA,"11.6",stenotomus chrysops_Atl,"6935","8.75596769546694"
"2246087",NM20150401142,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.293,-70.946,"34.1376","8.7","11.6",NA,"11.6",paralichthys dentatus_Atl,"12598","1.31777682368406"
"2246089",NM20150401143,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.29,-71.542,"41.4528","6.02","10.08",NA,"10.08",stenotomus chrysops_Atl,"6935","0.276834790948082"
"2246091",NM20150401143,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.29,-71.542,"41.4528","6.02","10.08",NA,"10.08",centropristis striata_Atl,"5405","0.255475374399894"
"2246109",NM20150401144,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.385,-71.276,"25.908","8.69","12.18",NA,"12.18",centropristis striata_Atl,"5405","1.63506760728983"
"2246113",NM20150401144,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.385,-71.276,"25.908","8.69","12.18",NA,"12.18",stenotomus chrysops_Atl,"6935","0.733191705413928"
"2246118",NM20150401144,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.385,-71.276,"25.908","8.69","12.18",NA,"12.18",paralichthys dentatus_Atl,"12598","1.20333627278072"
"2246120",NM20150401145,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.209,-71.497,"36.576","5.48","11.42",NA,"11.42",stenotomus chrysops_Atl,"6935","0.437284787431124"
"2246129",NM20150401145,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.209,-71.497,"36.576","5.48","11.42",NA,"11.42",paralichthys dentatus_Atl,"12598","0.510846714288696"
"2246134",NM20150401146,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.296,-71.556,"41.4528","6.74","10.07",NA,"10.07",centropristis striata_Atl,"5405","0.441120124928662"
"2246140",NM20150401146,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.296,-71.556,"41.4528","6.74","10.07",NA,"10.07",paralichthys dentatus_Atl,"12598","0.292645546294137"
"2246143",NM20150401146,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.296,-71.556,"41.4528","6.74","10.07",NA,"10.07",stenotomus chrysops_Atl,"6935","0.169992633509094"
"2246150",NM20150401147,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.317,-71.402,"32.004","6.26","11.89",NA,"11.89",stenotomus chrysops_Atl,"6935","0.0588130265913606"
"2246155",NM20150401147,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.317,-71.402,"32.004","6.26","11.89",NA,"11.89",paralichthys dentatus_Atl,"12598","1.63416195314566"
"2246159",NM20150401147,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.317,-71.402,"32.004","6.26","11.89",NA,"11.89",centropristis striata_Atl,"5405","1.6488652097935"
"2246171",NM20150401148,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.138,-71.466,"25.69464","6.62","12.64",NA,"12.64",paralichthys dentatus_Atl,"12598","0.102192176725268"
"2246172",NM20150401148,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.138,-71.466,"25.69464","6.62","12.64",NA,"12.64",centropristis striata_Atl,"5405","1.43276755091646"
"2246173",NM20150401148,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.138,-71.466,"25.69464","6.62","12.64",NA,"12.64",stenotomus chrysops_Atl,"6935","0.299099053830053"
